iso3,month,ndvi_mean
ITA,12,0.5457000136375427
JAM,1,0.8062000274658203
JAM,2,0.7684000134468079
JAM,3,0.7286999821662903
JAM,4,0.7080000042915344
JAM,5,0.742900013923645
JAM,6,0.7635999917984009
JAM,7,0.7470999956130981
JAM,8,0.7454000115394592
JAM,9,0.786300003528595
JAM,10,0.8141000270843506
JAM,11,0.8289999961853027
JAM,12,0.8151999711990356
JOR,1,0.1405999958515167
JOR,2,0.1536000072956085
JOR,3,0.1492000073194503
JOR,4,0.13680000603199
JOR,5,0.1225999966263771
JOR,6,0.1190999969840049
JOR,7,0.1178999990224838
JOR,8,0.1172000020742416
JOR,9,0.1150000020861625
JOR,10,0.1142000034451484
JOR,11,0.1156999990344047
JOR,12,0.1196999996900558
JPN,1,0.4101999998092651
JPN,2,0.415800005197525
JPN,3,0.4325000047683716
JPN,4,0.5730000138282776
JPN,5,0.7109000086784363
JPN,6,0.7692999839782715
JPN,7,0.7993000149726868
JPN,8,0.8023999929428101
JPN,9,0.7878999710083008
JPN,10,0.7325000166893005
JPN,11,0.6552000045776367
JPN,12,0.6008999943733215
KAZ,1,0.0414999984204769
KAZ,2,0.0372000001370906
KAZ,3,0.1481000036001205
KAZ,4,0.2928999960422516
KAZ,5,0.3533999919891357
KAZ,6,0.3521000146865845
KAZ,7,0.3382999897003174
KAZ,8,0.3156000077724457
KAZ,9,0.274399995803833
KAZ,10,0.2337000072002411
KAZ,11,0.1842000037431717
KAZ,12,0.123599998652935
KEN,1,0.4912000000476837
KEN,2,0.4043000042438507
KEN,3,0.3811999857425689
KEN,4,0.5138000249862671
KEN,5,0.5439000129699707
KEN,6,0.4562999904155731
KEN,7,0.4043999910354614
KEN,8,0.3887999951839447
KEN,9,0.3630000054836273
KEN,10,0.3418000042438507
KEN,11,0.4099000096321106
KEN,12,0.4837000072002411
KGZ,1,0.0428999997675418
KGZ,2,0.033500000834465
KGZ,3,0.0826999992132186
KGZ,4,0.2111999988555908
KGZ,5,0.3535999953746795
KGZ,6,0.4171999990940094
KGZ,7,0.4180000126361847
KGZ,8,0.369700014591217
KGZ,9,0.3061000108718872
KGZ,10,0.2135999947786331
KGZ,11,0.1181999966502189
KGZ,12,0.0888999998569488
KHM,1,0.5673999786376953
KHM,2,0.511900007724762
KHM,3,0.488099992275238
KHM,4,0.4814999997615814
KHM,5,0.5799999833106995
KHM,6,0.659600019454956
KHM,7,0.7081000208854675
KHM,8,0.7077999711036682
KHM,9,0.7264000177383423
KHM,10,0.7131999731063843
KHM,11,0.6868000030517578
KHM,12,0.6488000154495239
KOR,1,0.4101000130176544
KOR,2,0.3937000036239624
KOR,3,0.3910999894142151
KOR,4,0.566100001335144
KOR,5,0.6915000081062317
KOR,6,0.7286999821662903
KOR,7,0.7748000025749207
KOR,8,0.7950999736785889
KOR,9,0.7681000232696533
KOR,10,0.6887999773025513
KOR,11,0.541100025177002
KOR,12,0.4537999927997589
KWT,1,0.1008000001311302
KWT,2,0.1024999991059303
KWT,3,0.1039000004529953
KWT,4,0.0983999967575073
KWT,5,0.0920000001788139
KWT,6,0.089599996805191
KWT,7,0.0869999974966049
KWT,8,0.0878999978303909
KWT,9,0.0857999995350837
KWT,10,0.0851000025868415
KWT,11,0.0854000002145767
KWT,12,0.0872000008821487
LAO,1,0.7207000255584717
LAO,2,0.6802999973297119
LAO,3,0.659500002861023
LAO,4,0.6657000184059143
LAO,5,0.6976000070571899
LAO,6,0.7689999938011169
LAO,7,0.795199990272522
LAO,8,0.8058000206947327
LAO,9,0.817799985408783
LAO,10,0.8180000185966492
LAO,11,0.7972000241279602
LAO,12,0.7484999895095825
LBN,1,0.4034000039100647
LBN,2,0.4075999855995178
LBN,3,0.417600005865097
LBN,4,0.4365000128746032
LBN,5,0.4129000008106231
LBN,6,0.3492000102996826
LBN,7,0.3296999931335449
LBN,8,0.3163000047206878
LBN,9,0.3050000071525574
LBN,10,0.3095000088214874
LBN,11,0.3021999895572662
LBN,12,0.3251000046730041
LBR,1,0.7017999887466431
LBR,2,0.6593999862670898
LBR,3,0.7240999937057495
LBR,4,0.7602999806404114
LBR,5,0.7789999842643738
LBR,6,0.7821999788284302
LBR,7,0.7853000164031982
LBR,8,0.7975000143051147
LBR,9,0.800599992275238
LBR,10,0.8062000274658203
LBR,11,0.7774999737739563
LBR,12,0.7247999906539917
LBY,1,0.1079000011086463
LBY,2,0.1124000027775764
LBY,3,0.1119000017642974
LBY,4,0.1105000004172325
LBY,5,0.1075000017881393
LBY,6,0.1081999987363815
LBY,7,0.1084000021219253
LBY,8,0.1071999967098236
LBY,9,0.1046999990940094
LBY,10,0.1057000011205673
LBY,11,0.1042999997735023
LBY,12,0.1046999990940094
LKA,1,0.7712000012397766
LKA,2,0.7305999994277954
LKA,3,0.6851999759674072
LKA,4,0.6827999949455261
LKA,5,0.7261999845504761
LKA,6,0.7512000203132629
LKA,7,0.7193999886512756
LKA,8,0.7092000246047974
LKA,9,0.7006000280380249
LKA,10,0.7232000231742859
LKA,11,0.7404000163078308
LKA,12,0.7631999850273132
LSO,1,0.5166000127792358
LSO,2,0.5051000118255615
LSO,3,0.4517000019550323
LSO,4,0.448199987411499
LSO,5,0.4068000018596649
LSO,6,0.3461000025272369
LSO,7,0.2989000082015991
LSO,8,0.2712999880313873
LSO,9,0.2815999984741211
LSO,10,0.3019999861717224
LSO,11,0.3684999942779541
LSO,12,0.3921000063419342
LTU,1,0.1176000013947486
LTU,2,0.4941000044345855
LTU,3,0.4697999954223633
LTU,4,0.6011000275611877
LTU,5,0.7221999764442444
LTU,6,0.7724999785423279
LTU,7,0.7145000100135803
LTU,8,0.6807000041007996
LTU,9,0.6761999726295471
LTU,10,0.682200014591217
LTU,11,0.635699987411499
LTU,12,0.479200005531311
LUX,1,0.6111000180244446
LUX,2,0.5986999869346619
LUX,3,0.6302000284194946
LUX,4,0.6973000168800354
LUX,5,0.7565000057220459
LUX,6,0.7537000179290771
LUX,7,0.7264000177383423
LUX,8,0.7441999912261963
LUX,9,0.7451000213623047
LUX,10,0.7402999997138977
LUX,11,0.6561999917030334
LUX,12,0.6208000183105469
LVA,1,0.1369999945163726
LVA,2,0.4354000091552734
LVA,3,0.4528999924659729
LVA,4,0.5644999742507935
LVA,5,0.7207000255584717
LVA,6,0.786899983882904
LVA,7,0.7677000164985657
LVA,8,0.7448999881744385
LVA,9,0.734499990940094
LVA,10,0.7037000060081482
LVA,11,0.6015999913215637
LVA,12,0.413100004196167
MAR,1,0.166700005531311
MAR,2,0.1673000007867813
MAR,3,0.1770000010728836
MAR,4,0.1748999953269958
MAR,5,0.1588999927043914
MAR,6,0.1414999961853027
MAR,7,0.1337999999523162
MAR,8,0.1324999928474426
MAR,9,0.1324999928474426
MAR,10,0.1436000019311905
MAR,11,0.1581999957561493
MAR,12,0.1625999957323074
MDA,1,0.166700005531311
MDA,2,0.3402000069618225
MDA,3,0.3772000074386596
MDA,4,0.5515000224113464
MDA,5,0.6353999972343445
MDA,6,0.6234999895095825
MDA,7,0.5853999853134155
MDA,8,0.5081999897956848
MDA,9,0.4611000120639801
MDA,10,0.541100025177002
MDA,11,0.5019000172615051
MDA,12,0.4652999937534332
MDG,1,0.5716000199317932
MDG,2,0.6207000017166138
MDG,3,0.652899980545044
MDG,4,0.6208999752998352
MDG,5,0.5684000253677368
MDG,6,0.5235000252723694
MDG,7,0.4817000031471252
MDG,8,0.4411999881267547
MDG,9,0.4171999990940094
MDG,10,0.4011000096797943
MDG,11,0.4052000045776367
MDG,12,0.4508000016212463
MEX,1,0.4483999907970428
MEX,2,0.4199000000953674
MEX,3,0.3910999894142151
MEX,4,0.3632999956607818
MEX,5,0.3468999862670898
MEX,6,0.3955000042915344
MEX,7,0.5105999708175659
MEX,8,0.550000011920929
MEX,9,0.5591999888420105
MEX,10,0.5273000001907349
MEX,11,0.4842000007629394
MEX,12,0.4501999914646148
MKD,1,0.3729999959468841
MKD,2,0.393200010061264
MKD,3,0.4359999895095825
MKD,4,0.5889000296592712
MKD,5,0.7056999802589417
MKD,6,0.6931999921798706
MKD,7,0.6516000032424927
MKD,8,0.6017000079154968
MKD,9,0.5993000268936157
MKD,10,0.5978999733924866
MKD,11,0.4837999939918518
MKD,12,0.4465999901294708
MLI,1,0.1645999997854232
MLI,2,0.1542000025510788
MLI,3,0.1527000069618225
MLI,4,0.1527999937534332
MLI,5,0.1561000049114227
MLI,6,0.1648000031709671
MLI,7,0.2286999970674514
MLI,8,0.3012999892234802
MLI,9,0.3244000077247619
MLI,10,0.2874999940395355
MLI,11,0.2309000045061111
MLI,12,0.1949000060558319
MMR,1,0.7059999704360962
MMR,2,0.6462000012397766
MMR,3,0.5861999988555908
MMR,4,0.5698000192642212
MMR,5,0.6136999726295471
MMR,6,0.7092999815940857
MMR,7,0.7506999969482422
MMR,8,0.769599974155426
MMR,9,0.7904999852180481
MMR,10,0.7900999784469604
MMR,11,0.7822999954223633
MMR,12,0.7462999820709229
MNE,1,0.3217999935150146
MNE,2,0.3919999897480011
MNE,3,0.4375
MNE,4,0.5551000237464905
MNE,5,0.7196999788284302
MNE,6,0.7735000252723694
MNE,7,0.7505999803543091
MNE,8,0.7145000100135803
MNE,9,0.6852999925613403
MNE,10,0.6664999723434448
MNE,11,0.5702000260353088
MNE,12,0.4377000033855438
MNG,1,0.0186000000685453
MNG,2,0.0248000007122755
MNG,3,0.1027999967336654
MNG,4,0.1430000066757202
MNG,5,0.2298000007867813
MNG,6,0.2833999991416931
MNG,7,0.3411000072956085
MNG,8,0.3718999922275543
MNG,9,0.3255999982357025
MNG,10,0.2027000039815902
MNG,11,0.1367000043392181
MNG,12,0.1186000034213066
MOZ,1,0.6976000070571899
MOZ,2,0.7116000056266785
MOZ,3,0.7148000001907349
MOZ,4,0.7178000211715698
MOZ,5,0.6657999753952026
MOZ,6,0.5982000231742859
MOZ,7,0.527899980545044
MOZ,8,0.4417999982833862
MOZ,9,0.3973999917507171
MOZ,10,0.3975000083446502
MOZ,11,0.4605999886989593
MOZ,12,0.538100004196167
MRT,1,0.1102000027894973
MRT,2,0.1084999963641166
MRT,3,0.1099999994039535
MRT,4,0.1085999980568885
MRT,5,0.1093000024557113
MRT,6,0.1064999997615814
MRT,7,0.1173999980092048
MRT,8,0.1429000049829483
MRT,9,0.1544000059366226
MRT,10,0.1401000022888183
MRT,11,0.1221000030636787
MRT,12,0.1128000020980835
MWI,1,0.588100016117096
MWI,2,0.6358000040054321
MWI,3,0.6621000170707703
MWI,4,0.6327000260353088
MWI,5,0.5615000128746033
MWI,6,0.4912000000476837
MWI,7,0.4280000030994415
MWI,8,0.3626999855041504
MWI,9,0.3314000070095062
MWI,10,0.3194000124931335
MWI,11,0.356000006198883
MWI,12,0.4293000102043152
MYS,1,0.7982000112533569
MYS,2,0.805899977684021
MYS,3,0.7950999736785889
MYS,4,0.8015999794006348
MYS,5,0.8055999875068665
MYS,6,0.8136000037193298
MYS,7,0.817799985408783
MYS,8,0.8138999938964844
MYS,9,0.8118000030517578
MYS,10,0.8026999831199646
MYS,11,0.8039000034332275
MYS,12,0.7924000024795532
NAM,1,0.2406000047922134
NAM,2,0.2660999894142151
NAM,3,0.2451000064611435
NAM,4,0.2484000027179718
NAM,5,0.218199998140335
NAM,6,0.1942999958992004
NAM,7,0.1787000000476837
NAM,8,0.1715999990701675
NAM,9,0.1656000018119812
NAM,10,0.163100004196167
NAM,11,0.1671999990940094
NAM,12,0.1916999965906143
NCL,1,0.6851000189781189
NCL,2,0.7179999947547913
NCL,3,0.7423999905586243
NCL,4,0.7540000081062317
NCL,5,0.7515000104904175
NCL,6,0.738099992275238
NCL,7,0.7297000288963318
NCL,8,0.7177000045776367
NCL,9,0.6743999719619751
NCL,10,0.6583999991416931
NCL,11,0.6323999762535095
NCL,12,0.659600019454956
NER,1,0.1222999989986419
NER,2,0.120399996638298
NER,3,0.121299996972084
NER,4,0.1180000007152557
NER,5,0.1149000003933906
NER,6,0.1186999976634979
NER,7,0.1504999995231628
NER,8,0.1925999969244003
NER,9,0.2029999941587448
NER,10,0.1809999942779541
NER,11,0.1528999954462051
NER,12,0.1411000043153762
NGA,1,0.3416999876499176
NGA,2,0.2885000109672546
NGA,3,0.3248000144958496
NGA,4,0.359499990940094
NGA,5,0.4061000049114227
NGA,6,0.5001999735832214
NGA,7,0.5867000222206116
NGA,8,0.6409000158309937
NGA,9,0.6471999883651733
NGA,10,0.6323000192642212
NGA,11,0.5241000056266785
NGA,12,0.400299996137619
NIC,1,0.7096999883651733
NIC,2,0.6777999997138977
NIC,3,0.5983999967575073
NIC,4,0.5680000185966492
NIC,5,0.605400025844574
NIC,6,0.6905999779701233
NIC,7,0.7240999937057495
NIC,8,0.7412999868392944
NIC,9,0.7501000165939331
NIC,10,0.7580999732017517
NIC,11,0.7667999863624573
NIC,12,0.7412999868392944
NLD,1,0.5252000093460083
NLD,2,0.554099977016449
NLD,3,0.5864999890327454
NLD,4,0.645799994468689
NLD,5,0.6632000207901001
NLD,6,0.6777999997138977
NLD,7,0.6876000165939331
NLD,8,0.707099974155426
NLD,9,0.6998999714851379
NLD,10,0.6888999938964844
NLD,11,0.6715999841690063
NLD,12,0.623199999332428
NPL,1,0.4882999956607818
NPL,2,0.4575999975204468
NPL,3,0.4147000014781952
NPL,4,0.4009000062942505
NPL,5,0.4639999866485595
NPL,6,0.5346999764442444
NPL,7,0.6330999732017517
NPL,8,0.6837000250816345
NPL,9,0.6938999891281128
NPL,10,0.6222000122070312
NPL,11,0.5519000291824341
NPL,12,0.512499988079071
NZL,1,0.6944000124931335
NZL,2,0.6802999973297119
NZL,3,0.676800012588501
NZL,4,0.6832000017166138
NZL,5,0.6858000159263611
NZL,6,0.6682999730110168
NZL,7,0.6607999801635742
NZL,8,0.65420001745224
NZL,9,0.6686999797821045
NZL,10,0.6834999918937683
NZL,11,0.703000009059906
NZL,12,0.6970999836921692
OMN,1,0.1039000004529953
OMN,2,0.1032000035047531
OMN,3,0.1054000034928321
OMN,4,0.1077999994158744
OMN,5,0.1083000004291534
OMN,6,0.1058999970555305
OMN,7,0.1015999987721443
OMN,8,0.1019999980926513
OMN,9,0.1049000024795532
OMN,10,0.1040000021457672
OMN,11,0.1066000014543533
OMN,12,0.1045999974012374
PAK,1,0.2331999987363815
PAK,2,0.2355999946594238
PAK,3,0.2215999960899353
PAK,4,0.2018000036478042
PAK,5,0.1771000027656555
PAK,6,0.1840000003576278
PAK,7,0.2334000021219253
PAK,8,0.2885000109672546
PAK,9,0.2949000000953674
PAK,10,0.248999997973442
PAK,11,0.2044000029563903
PAK,12,0.2029999941587448
PAN,1,0.786300003528595
PAN,2,0.7573999762535095
PAN,3,0.7160999774932861
PAN,4,0.7260000109672546
PAN,5,0.7889999747276306
PAN,6,0.8101000189781189
PAN,7,0.8084999918937683
PAN,8,0.8112000226974487
PAN,9,0.8116000294685364
PAN,10,0.8131999969482422
PAN,11,0.8105999827384949
PAN,12,0.8021000027656555
PER,1,0.6407999992370605
PER,2,0.651199996471405
PER,3,0.6574000120162964
PER,4,0.6547999978065491
PER,5,0.6438999772071838
PER,6,0.6320000290870667
PER,7,0.6150000095367432
PER,8,0.6079000234603882
PER,9,0.597100019454956
PER,10,0.5986999869346619
PER,11,0.5972999930381775
PER,12,0.6133000254631042
PHL,1,0.7649000287055969
PHL,2,0.7526999711990356
PHL,3,0.7120000123977661
PHL,4,0.6869999766349792
PHL,5,0.7050999999046326
PHL,6,0.7627000212669373
PHL,7,0.7871999740600586
PHL,8,0.7996000051498413
PHL,9,0.7924000024795532
PHL,10,0.78329998254776
PHL,11,0.7754999995231628
PHL,12,0.7649000287055969
PNG,1,0.8158000111579895
PNG,2,0.8120999932289124
PNG,3,0.8137000203132629
PNG,4,0.8220000267028809
PNG,5,0.8137999773025513
PNG,6,0.8140000104904175
PNG,7,0.7983999848365784
PNG,8,0.8044000267982483
PNG,9,0.802299976348877
PNG,10,0.7997000217437744
PNG,11,0.8057000041007996
PNG,12,0.8061000108718872
POL,1,0.3774000108242035
POL,2,0.5099999904632568
POL,3,0.5315999984741211
POL,4,0.6132000088691711
POL,5,0.6934999823570251
POL,6,0.7109000086784363
POL,7,0.6714000105857849
POL,8,0.650600016117096
POL,9,0.6283000111579895
POL,10,0.6175000071525574
POL,11,0.5929999947547913
POL,12,0.553600013256073
PRI,1,0.7480000257492065
PRI,2,0.7317000031471252
PRI,3,0.7355999946594238
PRI,4,0.7391999959945679
PRI,5,0.7473999857902527
PRI,6,0.7529000043869019
PRI,7,0.7425000071525574
PRI,8,0.7574999928474426
PRI,9,0.7861999869346619
PRI,10,0.779699981212616
PRI,11,0.7935000061988831
PRI,12,0.7890999913215637
PRK,1,0.1889999955892563
PRK,2,0.2527999877929687
PRK,3,0.2937999963760376
PRK,4,0.4268999993801117
PRK,5,0.6502000093460083
PRK,6,0.7196000218391418
PRK,7,0.8041999936103821
PRK,8,0.8256000280380249
PRK,9,0.7795000076293945
PRK,10,0.6193000078201294
PRK,11,0.4124999940395355
PRK,12,0.3641999959945678
PRT,1,0.6696000099182129
PRT,2,0.6462000012397766
PRT,3,0.637499988079071
PRT,4,0.6198999881744385
PRT,5,0.588699996471405
PRT,6,0.5286999940872192
PRT,7,0.5171999931335449
PRT,8,0.4909000098705292
PRT,9,0.4785000085830688
PRT,10,0.5271000266075134
PRT,11,0.6074000000953674
PRT,12,0.6520000100135803
PRY,1,0.7038999795913696
PRY,2,0.6521000266075134
PRY,3,0.6787999868392944
PRY,4,0.6973000168800354
PRY,5,0.699999988079071
PRY,6,0.628600001335144
PRY,7,0.5788000226020813
PRY,8,0.5313000082969666
PRY,9,0.4966999888420105
PRY,10,0.5709999799728394
PRY,11,0.6323999762535095
PRY,12,0.6970999836921692
PSE,1,0.3560999929904938
PSE,2,0.4223000109195709
PSE,3,0.395000010728836
PSE,4,0.3156999945640564
PSE,5,0.2504999935626983
PSE,6,0.2122000008821487
PSE,7,0.2045000046491623
PSE,8,0.1987999975681305
PSE,9,0.1918999999761581
PSE,10,0.1946000009775161
PSE,11,0.1996999979019165
PSE,12,0.2205999940633773
QAT,1,0.09009999781847
QAT,2,0.0879999995231628
QAT,3,0.0903000012040138
QAT,4,0.0851999968290329
QAT,5,0.0824000015854835
QAT,6,0.0825999975204467
QAT,7,0.0830999985337257
QAT,8,0.0811000019311904
QAT,9,0.0817999988794326
QAT,10,0.0789000019431114
QAT,11,0.0812000036239624
QAT,12,0.0825000032782554
ROU,1,0.3556999862194061
ROU,2,0.4146000146865845
ROU,3,0.48539999127388
ROU,4,0.6428999900817871
ROU,5,0.7285000085830688
ROU,6,0.715399980545044
ROU,7,0.6531000137329102
ROU,8,0.6128000020980835
ROU,9,0.5802000164985657
ROU,10,0.5964000225067139
ROU,11,0.5141000151634216
ROU,12,0.4812999963760376
RUS,1,0.0333999991416931
RUS,2,0.061099998652935
RUS,3,0.0829999968409538
RUS,4,0.1653999984264373
RUS,5,0.3930000066757202
RUS,6,0.6190999746322632
RUS,7,0.6890000104904175
RUS,8,0.6717000007629395
RUS,9,0.5745000243186951
RUS,10,0.3276999890804291
RUS,11,0.1300999969244003
RUS,12,0.1042999997735023
RWA,1,0.6832000017166138
RWA,2,0.6588000059127808
RWA,3,0.6678000092506409
RWA,4,0.7031000256538391
RWA,5,0.6985999941825867
RWA,6,0.6406000256538391
RWA,7,0.5583999752998352
RWA,8,0.5095999836921692
RWA,9,0.4842000007629394
RWA,10,0.5486000180244446
RWA,11,0.6322000026702881
RWA,12,0.7063999772071838
SAU,1,0.1138999983668327
SAU,2,0.1137999966740608
SAU,3,0.1105000004172325
SAU,4,0.1116999983787536
SAU,5,0.1088000014424324
SAU,6,0.1066000014543533
SAU,7,0.1035000011324882
SAU,8,0.1054999977350235
SAU,9,0.1064999997615814
SAU,10,0.1033999994397163
SAU,11,0.1058000028133392
SAU,12,0.1068999990820884
SDN,1,0.1527000069618225
SDN,2,0.1462000012397766
SDN,3,0.1404999941587448
SDN,4,0.1387999951839447
SDN,5,0.1377999931573867
SDN,6,0.1668999940156936
SDN,7,0.2190999984741211
SDN,8,0.2897000014781952
SDN,9,0.3070000112056732
SDN,10,0.2702000141143799
SDN,11,0.2180999964475631
SDN,12,0.1871999949216842
SEN,1,0.2723999917507171
SEN,2,0.2388000041246414
SEN,3,0.2290000021457672
SEN,4,0.2231999933719635
SEN,5,0.225600004196167
SEN,6,0.2617999911308288
SEN,7,0.4334000051021576
SEN,8,0.5527999997138977
SEN,9,0.6179999709129333
SEN,10,0.5756000280380249
SEN,11,0.4350999891757965
SEN,12,0.3337000012397766
SLB,1,0.8379999995231628
SLB,2,0.8216999769210815
SLB,3,0.838699996471405
SLB,4,0.8560000061988831
SLB,5,0.8463000059127808
SLB,6,0.8575999736785889
SLB,7,0.8481000065803528
SLB,8,0.8324999809265137
SLB,9,0.8360999822616577
SLB,10,0.8309999704360962
SLB,11,0.8381999731063843
SLB,12,0.840499997138977
SLE,1,0.6226999759674072
SLE,2,0.5249999761581421
SLE,3,0.5577999949455261
SLE,4,0.6162999868392944
SLE,5,0.6765999794006348
SLE,6,0.7452999949455261
SLE,7,0.7616000175476074
SLE,8,0.7842000126838684
SLE,9,0.788100004196167
SLE,10,0.78329998254776
SLE,11,0.7608000040054321
SLE,12,0.6960999965667725
SLV,1,0.6646000146865845
SLV,2,0.5782999992370605
SLV,3,0.5297999978065491
SLV,4,0.5590999722480774
SLV,5,0.6944000124931335
SLV,6,0.7645000219345093
SLV,7,0.8015999794006348
SLV,8,0.8003000020980835
SLV,9,0.8073999881744385
SLV,10,0.8116999864578247
SLV,11,0.79339998960495
SLV,12,0.7512999773025513
SOM,1,0.3461000025272369
SOM,2,0.2838999927043915
SOM,3,0.2531999945640564
SOM,4,0.3860000073909759
SOM,5,0.4163999855518341
SOM,6,0.3503000140190124
SOM,7,0.2966000139713287
SOM,8,0.2685999870300293
SOM,9,0.2669999897480011
SOM,10,0.2720000147819519
SOM,11,0.3249000012874603
SOM,12,0.3089999854564667
SRB,1,0.4061999917030334
SRB,2,0.4178000092506408
SRB,3,0.4815999865531921
SRB,4,0.6327000260353088
SRB,5,0.7117000222206116
SRB,6,0.7264999747276306
SRB,7,0.7283999919891357
SRB,8,0.651199996471405
SRB,9,0.5782999992370605
SRB,10,0.5967000126838684
SRB,11,0.4955999851226806
SRB,12,0.4487000107765198
SSD,1,0.4253000020980835
SSD,2,0.3664000034332275
SSD,3,0.3637000024318695
SSD,4,0.4469000101089477
SSD,5,0.5253000259399414
SSD,6,0.6567999720573425
SSD,7,0.7276999950408936
SSD,8,0.7639999985694885
SSD,9,0.7416999936103821
SSD,10,0.7009000182151794
SSD,11,0.6378999948501587
SSD,12,0.5246000289916992
SUR,1,0.8191999793052673
SUR,2,0.786300003528595
SUR,3,0.8008999824523926
SUR,4,0.7860000133514404
SUR,5,0.8069999814033508
SUR,6,0.8148999810218811
SUR,7,0.8047000169754028
SUR,8,0.8184999823570251
SUR,9,0.8363000154495239
SUR,10,0.8274999856948853
SUR,11,0.8335999846458435
SUR,12,0.8174999952316284
SVK,1,0.4153999984264374
SVK,2,0.4578000009059906
SVK,3,0.5157999992370605
SVK,4,0.6470999717712402
SVK,5,0.7581999897956848
SVK,6,0.781000018119812
SVK,7,0.7409999966621399
SVK,8,0.708299994468689
SVK,9,0.6657000184059143
SVK,10,0.6624000072479248
SVK,11,0.5788999795913696
SVK,12,0.5512999892234802
SVN,1,0.5454999804496765
SVN,2,0.5582000017166138
SVN,3,0.5782999992370605
SVN,4,0.6902999877929688
SVN,5,0.7792999744415283
SVN,6,0.7748000025749207
SVN,7,0.788100004196167
SVN,8,0.7785999774932861
SVN,9,0.7610999941825867
SVN,10,0.722599983215332
SVN,11,0.6504999995231628
SVN,12,0.614300012588501
SWE,1,0.0811000019311904
SWE,2,0.2105000019073486
SWE,3,0.2275999933481216
SWE,4,0.2831000089645386
SWE,5,0.5947999954223633
SWE,6,0.7056000232696533
SWE,7,0.7433000206947327
SWE,8,0.7336999773979187
SWE,9,0.6984999775886536
SWE,10,0.6032000184059143
SWE,11,0.3925999999046325
SWE,12,0.3490000069141388
SWZ,1,0.7386999726295471
SWZ,2,0.7263000011444092
SWZ,3,0.7005000114440918
SWZ,4,0.7394000291824341
SWZ,5,0.6617000102996826
SWZ,6,0.5763000249862671
SWZ,7,0.4932999908924103
SWZ,8,0.4244000017642975
SWZ,9,0.4260999858379364
SWZ,10,0.4925000071525574
SWZ,11,0.6057000160217285
SWZ,12,0.6496000289916992
SYR,1,0.2329999953508377
SYR,2,0.2820000052452087
SYR,3,0.3021999895572662
SYR,4,0.2883000075817108
SYR,5,0.1921000033617019
SYR,6,0.1492000073194503
SYR,7,0.1437000036239624
SYR,8,0.1448999941349029
SYR,9,0.1438000053167343
SYR,10,0.1424999982118606
SYR,11,0.1447000056505203
SYR,12,0.147599995136261
TCD,1,0.1724999994039535
TCD,2,0.159400001168251
TCD,3,0.1552000045776367
TCD,4,0.1569000035524368
TCD,5,0.1559000015258789
TCD,6,0.2135999947786331
TCD,7,0.3016000092029571
TCD,8,0.3524999916553497
TCD,9,0.3470999896526336
TCD,10,0.3115000128746032
TCD,11,0.2576000094413757
TCD,12,0.2193000018596649
TGO,1,0.4142999947071075
TGO,2,0.3370000123977661
TGO,3,0.4063000082969665
TGO,4,0.4851000010967254
TGO,5,0.5630999803543091
TGO,6,0.6308000087738037
TGO,7,0.6563000082969666
TGO,8,0.6685000061988831
TGO,9,0.7026000022888184
TGO,10,0.7157999873161316
TGO,11,0.6080999970436096
TGO,12,0.4535999894142151
THA,1,0.60589998960495
THA,2,0.5724999904632568
THA,3,0.5516999959945679
THA,4,0.5526999831199646
THA,5,0.5975000262260437
THA,6,0.6886000037193298
THA,7,0.7454000115394592
THA,8,0.7529000043869019
THA,9,0.7597000002861023
THA,10,0.7559000253677368
THA,11,0.7003999948501587
THA,12,0.6485000252723694
TJK,1,0.0763000026345253
TJK,2,0.0729999989271164
TJK,3,0.0851000025868415
TJK,4,0.1351000070571899
TJK,5,0.202000007033348
TJK,6,0.228300005197525
TJK,7,0.2314999997615814
TJK,8,0.2114000022411346
TJK,9,0.1870999932289123
TJK,10,0.1508000046014785
TJK,11,0.1055999994277954
TJK,12,0.0745000019669532
TKM,1,0.1138999983668327
TKM,2,0.1181999966502189
TKM,3,0.1374000012874603
TKM,4,0.1492999941110611
TKM,5,0.1455000042915344
TKM,6,0.1298000067472458
TKM,7,0.1218999996781349
TKM,8,0.1225999966263771
TKM,9,0.1208000034093856
TKM,10,0.1164000034332275
TKM,11,0.1185000017285347
TKM,12,0.124499998986721
TLS,1,0.7303000092506409
TLS,2,0.7728999853134155
TLS,3,0.782800018787384
TLS,4,0.7968000173568726
TLS,5,0.7835999727249146
TLS,6,0.7520999908447266
TLS,7,0.7189000248908997
TLS,8,0.6880999803543091
TLS,9,0.6247000098228455
TLS,10,0.6173999905586243
TLS,11,0.6517000198364258
TLS,12,0.7488999962806702
TTO,1,0.7728999853134155
TTO,2,0.7265999913215637
TTO,3,0.6776000261306763
TTO,4,0.6714000105857849
TTO,5,0.692300021648407
TTO,6,0.7116000056266785
TTO,7,0.7319999933242798
TTO,8,0.7731000185012817
TTO,9,0.7950999736785889
TTO,10,0.784500002861023
TTO,11,0.7925000190734863
TTO,12,0.7749999761581421
TUN,1,0.1886000037193298
TUN,2,0.2205999940633773
TUN,3,0.2249999940395355
TUN,4,0.2053000032901764
TUN,5,0.1746000051498413
TUN,6,0.148399993777275
TUN,7,0.1437000036239624
TUN,8,0.1431999951601028
TUN,9,0.1477999985218048
TUN,10,0.1535000056028366
TUN,11,0.1797000020742416
TUN,12,0.2003999948501587
TUR,1,0.3242000043392181
TUR,2,0.3357999920845032
